Date,High,Low,Open,Close,Volume,Adj Close
2017-04-30,1448.6800537109375,1342.780029296875,1351.9100341796875,1415.81005859375,144414038,1415.81005859375
2017-05-01,1471.1400146484375,1394.8299560546875,1415.81005859375,1445.9300537109375,103342244,1445.9300537109375
2017-05-02,1496.3900146484375,1424.050048828125,1445.9300537109375,1485.550048828125,122551707,1485.550048828125
2017-05-03,1609.8399658203125,1437.1099853515625,1485.550048828125,1516.760009765625,213084949,1516.760009765625
2017-05-04,1588.1099853515625,1485.010009765625,1516.760009765625,1507.77001953125,188015771,1507.77001953125
2017-05-05,1560.4200439453125,1503.9300537109375,1507.77001953125,1545.2900390625,92747185,1545.2900390625
2017-05-06,1572.8900146484375,1495.1800537109375,1545.2900390625,1554.449951171875,111708072,1554.449951171875
2017-05-07,1667.6700439453125,1552.8599853515625,1554.449951171875,1664.469970703125,174687869,1664.469970703125
2017-05-08,1757.3900146484375,1619.969970703125,1664.469970703125,1697.5,219169486,1697.5
2017-05-09,1766.1800537109375,1664.989990234375,1697.5,1752.31005859375,156203600,1752.31005859375
2017-05-10,1864.760009765625,1741.5400390625,1752.31005859375,1819.2900390625,198829123,1819.2900390625
2017-05-11,1822.510009765625,1641.1800537109375,1819.2900390625,1686.3900146484375,192159873,1686.3900146484375
2017-05-12,1770.5,1594.5899658203125,1686.3900146484375,1763.739990234375,128390095,1763.739990234375
2017-05-13,1802.75,1736.1300048828125,1763.739990234375,1772.550048828125,72874378,1772.550048828125
2017-05-14,1776.6500244140625,1656.81005859375,1772.550048828125,1708.9200439453125,138499150,1708.9200439453125
2017-05-15,1752.550048828125,1653.719970703125,1708.9200439453125,1729.3399658203125,130379207,1729.3399658203125
2017-05-16,1842.8299560546875,1703.969970703125,1729.3399658203125,1801.300048828125,170954154,1801.300048828125
2017-05-17,1980.489990234375,1791.1199951171875,1801.300048828125,1880.989990234375,135901905,1880.989990234375
2017-05-18,1969.699951171875,1875.280029296875,1880.989990234375,1962.0,191523926,1962.0
2017-05-19,2048.449951171875,1944.4000244140625,1962.0,2040.1800537109375,179346919,2040.1800537109375
2017-05-20,2094.93994140625,1980.0699462890625,2040.1800537109375,2044.18994140625,161036810,2044.18994140625
2017-05-21,2264.760009765625,1998.6099853515625,2044.18994140625,2124.409912109375,373482496,2124.409912109375
2017-05-22,2286.300048828125,2110.780029296875,2124.409912109375,2272.580078125,251969081,2272.580078125
2017-05-23,2496.97998046875,2263.2900390625,2272.580078125,2445.280029296875,353734030,2445.280029296875
2017-05-24,2781.760009765625,2210.47998046875,2445.280029296875,2307.219970703125,622139030,2307.219970703125
2017-05-25,2616.52001953125,2051.449951171875,2306.9599609375,2244.889892578125,441342711,2244.889892578125
2017-05-26,2322.3701171875,1868.56005859375,2244.889892578125,2052.429931640625,446034004,2052.429931640625
2017-05-27,2300.52001953125,2051.070068359375,2052.429931640625,2189.02001953125,266766116,2189.02001953125
2017-05-28,2337.35009765625,2117.340087890625,2189.02001953125,2278.2099609375,204101576,2278.2099609375
2017-05-29,2329.260009765625,2147.10009765625,2278.2099609375,2192.550048828125,270069146,2192.550048828125
2017-05-30,2330.6201171875,2168.3701171875,2192.550048828125,2303.340087890625,261223035,2303.340087890625
2017-05-31,2460.840087890625,2303.340087890625,2303.340087890625,2412.64990234375,290070431,2412.64990234375
2017-06-01,2493.969970703125,2385.590087890625,2412.64990234375,2492.60009765625,199765372,2492.60009765625
2017-06-02,2582.77001953125,2449.949951171875,2492.60009765625,2545.429931640625,177168595,2545.429931640625
2017-06-03,2559.7900390625,2478.179931640625,2545.429931640625,2524.06005859375,149060810,2524.06005859375
2017-06-04,2705.3798828125,2523.919921875,2524.06005859375,2704.9599609375,225611887,2704.9599609375
2017-06-05,2931.239990234375,2699.679931640625,2704.9599609375,2870.5,538772473,2870.5
2017-06-06,2880.949951171875,2626.56005859375,2870.5,2691.510009765625,340329903,2691.510009765625
2017-06-07,2808.409912109375,2623.610107421875,2691.510009765625,2798.780029296875,260898606,2798.780029296875
2017-06-08,2852.070068359375,2786.070068359375,2798.780029296875,2811.429931640625,189237110,2811.429931640625
2017-06-09,2914.18994140625,2807.360107421875,2811.429931640625,2900.25,246869682,2900.25
2017-06-10,2977.860107421875,2867.25,2900.25,2973.449951171875,241516660,2973.449951171875
2017-06-11,2985.06005859375,2483.6298828125,2973.449951171875,2656.77001953125,585158909,2656.77001953125
2017-06-12,2784.77001953125,2647.43994140625,2656.77001953125,2712.989990234375,314476276,2712.989990234375
2017-06-13,2803.719970703125,2348.989990234375,2712.989990234375,2467.27001953125,448294279,2467.27001953125
2017-06-14,2521.60009765625,2125.56005859375,2467.27001953125,2442.4599609375,606264366,2442.4599609375
2017-06-15,2536.419921875,2335.280029296875,2442.4599609375,2508.580078125,286630757,2508.580078125
2017-06-16,2690.7099609375,2454.81005859375,2508.580078125,2655.10009765625,246698591,2655.10009765625
2017-06-17,2676.0400390625,2488.590087890625,2655.10009765625,2539.56005859375,235239296,2539.56005859375
2017-06-18,2617.75,2518.780029296875,2539.56005859375,2616.820068359375,210372750,2616.820068359375
2017-06-19,2800.47998046875,2613.97998046875,2616.820068359375,2754.3798828125,300034010,2754.3798828125
2017-06-20,2804.409912109375,2624.35009765625,2754.3798828125,2677.6201171875,313234721,2677.6201171875
2017-06-21,2757.320068359375,2623.169921875,2677.6201171875,2722.840087890625,210318780,2722.840087890625
2017-06-22,2759.659912109375,2699.47998046875,2722.840087890625,2710.3701171875,155303414,2710.3701171875
2017-06-23,2741.56005859375,2540.35009765625,2710.3701171875,2590.050048828125,228007287,2590.050048828125
2017-06-24,2660.659912109375,2472.3701171875,2590.050048828125,2541.6201171875,220679135,2541.6201171875
2017-06-25,2584.75,2327.260009765625,2541.6201171875,2446.050048828125,401912134,2446.050048828125
2017-06-26,2585.06005859375,2309.6298828125,2446.050048828125,2583.75,381517099,2583.75
2017-06-27,2616.949951171875,2490.110107421875,2583.75,2577.739990234375,279792448,2577.739990234375
2017-06-28,2605.860107421875,2526.510009765625,2577.739990234375,2558.3701171875,191733499,2558.3701171875
2017-06-29,2576.280029296875,2469.5400390625,2558.3701171875,2480.610107421875,183878856,2480.610107421875
2017-06-30,2529.6201171875,2387.469970703125,2480.610107421875,2424.610107421875,160661673,2424.610107421875
2017-07-01,2555.340087890625,2375.860107421875,2424.610107421875,2536.4599609375,165839565,2536.4599609375
2017-07-02,2617.47998046875,2506.300048828125,2536.4599609375,2572.469970703125,212244951,2572.469970703125
2017-07-03,2658.72998046875,2569.989990234375,2572.469970703125,2617.320068359375,210433639,2617.320068359375
2017-07-04,2642.739990234375,2562.0400390625,2617.320068359375,2627.860107421875,232257106,2627.860107421875
2017-07-05,2634.840087890625,2581.800048828125,2627.860107421875,2614.239990234375,156558009,2614.239990234375
2017-07-06,2617.47998046875,2484.72998046875,2614.239990234375,2513.8798828125,229168229,2513.8798828125
2017-07-07,2568.72998046875,2480.6201171875,2513.8798828125,2564.860107421875,136973389,2564.860107421875
2017-07-08,2576.72998046875,2509.64990234375,2564.860107421875,2511.429931640625,99506518,2511.429931640625
2017-07-09,2530.340087890625,2271.7900390625,2511.429931640625,2344.02001953125,297270301,2344.02001953125
2017-07-10,2412.75,2265.47998046875,2344.02001953125,2324.2900390625,341998621,2324.2900390625
2017-07-11,2424.820068359375,2262.080078125,2324.2900390625,2403.090087890625,257095280,2403.090087890625
2017-07-12,2436.659912109375,2334.9599609375,2403.090087890625,2362.43994140625,208630220,2362.43994140625
2017-07-13,2370.530029296875,2165.360107421875,2362.43994140625,2234.169921875,257704533,2234.169921875
2017-07-14,2237.1298828125,1974.030029296875,2234.169921875,1975.0799560546875,320719096,1975.0799560546875
2017-07-15,2044.4100341796875,1808.989990234375,1975.0799560546875,1914.0899658203125,364287861,1914.0899658203125
2017-07-16,2233.830078125,1913.7900390625,1914.0899658203125,2233.389892578125,368366495,2233.389892578125
2017-07-17,2400.739990234375,2164.590087890625,2233.389892578125,2320.22998046875,465220151,2320.22998046875
2017-07-18,2412.3798828125,2243.1298828125,2320.22998046875,2282.580078125,357639189,2282.580078125
2017-07-19,2932.81005859375,2282.110107421875,2282.580078125,2866.02001953125,807416890,2866.02001953125
2017-07-20,2873.9599609375,2622.5400390625,2866.02001953125,2675.080078125,529154789,2675.080078125
2017-07-21,2876.7099609375,2658.590087890625,2675.080078125,2836.530029296875,341992860,2836.530029296875
2017-07-22,2856.669921875,2675.64990234375,2836.530029296875,2756.610107421875,299869260,2756.610107421875
2017-07-23,2798.889892578125,2715.68994140625,2756.610107421875,2763.419921875,229047365,2763.419921875
2017-07-24,2779.080078125,2472.6201171875,2763.419921875,2582.580078125,534765380,2582.580078125
2017-07-25,2631.72998046875,2441.5400390625,2582.580078125,2559.2099609375,340465234,2559.2099609375
2017-07-26,2712.919921875,2547.739990234375,2559.2099609375,2691.8798828125,269880857,2691.8798828125
2017-07-27,2843.780029296875,2683.590087890625,2691.8798828125,2806.75,383479795,2806.75
2017-07-28,2812.1298828125,2699.419921875,2806.75,2733.5,230818894,2733.5
2017-07-29,2773.06005859375,2621.679931640625,2733.5,2766.489990234375,222933516,2766.489990234375
2017-07-30,2916.300048828125,2723.050048828125,2766.489990234375,2883.27001953125,254836601,2883.27001953125
2017-07-31,2946.02001953125,2659.6201171875,2883.27001953125,2746.989990234375,341216428,2746.989990234375
2017-08-01,2773.800048828125,2668.8701171875,2746.989990234375,2720.530029296875,222534344,2720.530029296875
2017-08-02,2822.8798828125,2717.6201171875,2720.530029296875,2809.989990234375,188517085,2809.989990234375
2017-08-03,2892.669921875,2779.510009765625,2809.989990234375,2878.489990234375,195800289,2878.489990234375
2017-08-04,3344.010009765625,2875.909912109375,2878.489990234375,3262.800048828125,503737620,3262.800048828125
2017-08-05,3295.070068359375,3166.52001953125,3262.800048828125,3232.030029296875,196484496,3232.030029296875
2017-08-06,3425.1298828125,3198.510009765625,3232.030029296875,3401.909912109375,294021645,3401.909912109375
2017-08-07,3494.8701171875,3357.14990234375,3401.909912109375,3429.3798828125,366169429,3429.3798828125
2017-08-08,3437.14990234375,3251.030029296875,3429.3798828125,3348.7900390625,324058681,3348.7900390625
2017-08-09,3453.840087890625,3322.919921875,3348.7900390625,3425.669921875,242024460,3425.669921875
2017-08-10,3706.47998046875,3409.7900390625,3425.669921875,3654.3701171875,345135492,3654.3701171875
2017-08-11,3967.260009765625,3611.360107421875,3654.3701171875,3871.6201171875,469532325,3871.6201171875
2017-08-12,4189.419921875,3847.31005859375,3871.6201171875,4062.60009765625,638917500,4062.60009765625
2017-08-13,4336.7099609375,3978.949951171875,4062.60009765625,4327.93994140625,540927757,4327.93994140625
2017-08-14,4436.47998046875,3837.1298828125,4327.93994140625,4161.66015625,872840682,4161.66015625
2017-08-15,4398.06005859375,3938.6201171875,4161.66015625,4387.39990234375,472960334,4387.39990234375
2017-08-16,4487.5,4194.10009765625,4387.39990234375,4278.919921875,554232802,4278.919921875
2017-08-17,4362.72998046875,3978.280029296875,4278.919921875,4105.3701171875,603898315,4105.3701171875
2017-08-18,4189.68017578125,3957.4599609375,4105.3701171875,4150.4501953125,462723151,4150.4501953125
2017-08-19,4182.2900390625,4034.39990234375,4150.4501953125,4066.60009765625,288193446,4066.60009765625
2017-08-20,4097.25,3966.929931640625,4066.60009765625,4005.10009765625,365174045,4005.10009765625
2017-08-21,4142.68017578125,3612.2099609375,4005.10009765625,4089.699951171875,659657838,4089.699951171875
2017-08-22,4255.6201171875,4070.489990234375,4089.699951171875,4141.08984375,402340258,4141.08984375
2017-08-23,4364.10986328125,4111.7099609375,4141.08984375,4318.35009765625,305373477,4318.35009765625
2017-08-24,4461.7099609375,4292.6298828125,4318.35009765625,4364.41015625,362283252,4364.41015625
2017-08-25,4379.27978515625,4263.27978515625,4364.41015625,4352.2998046875,199403922,4352.2998046875
2017-08-26,4408.18017578125,4321.1201171875,4352.2998046875,4345.75,185180843,4345.75
2017-08-27,4403.1298828125,4195.22998046875,4345.75,4390.31005859375,325285703,4390.31005859375
2017-08-28,4647.830078125,4350.22021484375,4390.31005859375,4597.31005859375,455467850,4597.31005859375
2017-08-29,4644.06005859375,4491.7900390625,4597.31005859375,4583.02001953125,313466398,4583.02001953125
2017-08-30,4765.06982421875,4580.1298828125,4583.02001953125,4735.10986328125,338981145,4735.10986328125
2017-08-31,4925.22998046875,4690.169921875,4735.10986328125,4921.85009765625,491140364,4921.85009765625
2017-09-01,4976.52001953125,4448.64013671875,4921.85009765625,4573.7998046875,747713818,4573.7998046875
2017-09-02,4719.77978515625,4397.740234375,4573.7998046875,4612.919921875,470135795,4612.919921875
2017-09-03,4621.009765625,4098.580078125,4612.919921875,4267.4501953125,737216060,4267.4501953125
2017-09-04,4496.669921875,4004.6201171875,4267.4501953125,4409.080078125,673846827,4409.080078125
2017-09-05,4660.0400390625,4401.52978515625,4409.080078125,4618.7099609375,504717245,4618.7099609375
2017-09-06,4690.5498046875,4493.2001953125,4618.7099609375,4635.60009765625,324939872,4635.60009765625
2017-09-07,4699.58984375,4130.8798828125,4635.60009765625,4326.4501953125,786819863,4326.4501953125
2017-09-08,4402.14990234375,4185.330078125,4326.4501953125,4335.1298828125,332195251,4335.1298828125
2017-09-09,4338.080078125,4032.14990234375,4335.1298828125,4245.89013671875,451244396,4245.89013671875
2017-09-10,4364.419921875,4134.6201171875,4245.89013671875,4217.89990234375,375254125,4217.89990234375
2017-09-11,4387.759765625,4074.969970703125,4217.89990234375,4158.919921875,453402207,4158.919921875
2017-09-12,4174.580078125,3752.010009765625,4158.919921875,3870.2900390625,728385231,3870.2900390625
2017-09-13,3930.68994140625,3218.97998046875,3870.2900390625,3243.080078125,1118258889,3243.080078125
2017-09-14,3824.429931640625,2979.8798828125,3243.080078125,3713.760009765625,1519153953,3713.760009765625
2017-09-15,3893.669921875,3551.830078125,3713.760009765625,3698.919921875,627559216,3698.919921875
2017-09-16,3796.56005859375,3485.830078125,3698.919921875,3689.610107421875,351250484,3689.610107421875
2017-09-17,4122.75,3689.0,3689.610107421875,4100.27978515625,586938661,4100.27978515625
2017-09-18,4120.7099609375,3852.219970703125,4100.27978515625,3907.9599609375,488897829,3907.9599609375
2017-09-19,4053.0400390625,3846.760009765625,3907.9599609375,3882.159912109375,342438072,3882.159912109375
2017-09-20,3912.7900390625,3576.5400390625,3882.159912109375,3617.27001953125,543570164,3617.27001953125
2017-09-21,3753.510009765625,3505.81005859375,3617.27001953125,3600.830078125,414612501,3600.830078125
2017-09-22,3813.389892578125,3563.179931640625,3600.830078125,3788.02001953125,253370774,3788.02001953125
2017-09-23,3790.889892578125,3633.8798828125,3788.02001953125,3667.52001953125,183852135,3667.52001953125
2017-09-24,3971.5,3665.669921875,3667.52001953125,3932.830078125,386674961,3932.830078125
2017-09-25,3982.31005859375,3858.75,3932.830078125,3892.699951171875,248481868,3892.699951171875
2017-09-26,4232.35009765625,3882.080078125,3892.699951171875,4212.2001953125,480358673,4212.2001953125
2017-09-27,4274.64013671875,4112.8798828125,4212.2001953125,4195.64990234375,386909537,4195.64990234375
2017-09-28,4237.509765625,4030.3701171875,4195.64990234375,4172.7900390625,404599756,4172.7900390625
2017-09-29,4383.27001953125,4164.25,4172.7900390625,4360.6201171875,290796939,4360.6201171875
2017-09-30,4412.6201171875,4258.31982421875,4360.6201171875,4403.08984375,262485153,4403.08984375
2017-10-01,4477.3798828125,4364.669921875,4403.08984375,4401.31982421875,314621927,4401.31982421875
2017-10-02,4435.990234375,4230.72998046875,4401.31982421875,4314.18017578125,353046057,4314.18017578125
2017-10-03,4355.2900390625,4183.56982421875,4314.18017578125,4218.66015625,272424730,4218.66015625
2017-10-04,4365.759765625,4143.35009765625,4218.66015625,4321.43994140625,271914958,4321.43994140625
2017-10-05,4422.14990234375,4296.93017578125,4321.43994140625,4371.93994140625,269878225,4371.93994140625
2017-10-06,4472.919921875,4319.47998046875,4371.93994140625,4435.81005859375,176332039,4435.81005859375
2017-10-07,4622.8701171875,4419.35986328125,4435.81005859375,4611.7001953125,323063950,4611.7001953125
2017-10-08,4875.3798828125,4556.14990234375,4611.7001953125,4777.490234375,518586828,4777.490234375
2017-10-09,4930.0,4722.81005859375,4777.490234375,4763.35986328125,475717720,4763.35986328125
2017-10-10,4874.89013671875,4718.60009765625,4763.35986328125,4824.2001953125,338533507,4824.2001953125
2017-10-11,5432.6298828125,4814.97998046875,4824.2001953125,5432.6201171875,848641969,5432.6201171875
2017-10-12,5852.77978515625,5391.97021484375,5432.6201171875,5637.259765625,1211469140,5637.259765625
2017-10-13,5839.6201171875,5568.85986328125,5637.259765625,5824.7099609375,434406119,5824.7099609375
2017-10-14,5862.68994140625,5448.22021484375,5824.7099609375,5688.14013671875,571166215,5688.14013671875
2017-10-15,5795.330078125,5576.10009765625,5677.35009765625,5759.330078125,349154669,5759.330078125
2017-10-16,5773.31982421875,5521.08984375,5759.25,5598.580078125,368658284,5598.580078125
2017-10-17,5601.2998046875,5114.8701171875,5598.580078125,5575.830078125,654722509,5575.830078125
2017-10-18,5737.41015625,5517.6201171875,5576.7099609375,5698.64990234375,469774559,5698.64990234375
2017-10-19,6075.31982421875,5611.39013671875,5698.6201171875,5993.10986328125,729487923,5993.10986328125
2017-10-20,6187.2001953125,5874.5400390625,5993.10986328125,6006.64990234375,684989667,6006.64990234375
2017-10-21,6070.56005859375,5722.97998046875,6006.64990234375,5982.85986328125,618893096,5982.85986328125
2017-10-22,6048.97998046875,5644.22021484375,5982.85986328125,5903.60986328125,801148315,5903.60986328125
2017-10-23,5904.6298828125,5463.41015625,5903.60986328125,5513.080078125,811951129,5513.080078125
2017-10-24,5747.9599609375,5375.64013671875,5513.080078125,5734.0,585738379,5734.0
2017-10-25,5970.39990234375,5689.919921875,5734.0,5887.60986328125,547664553,5887.60986328125
2017-10-26,5997.830078125,5692.31982421875,5887.6201171875,5764.56005859375,488283724,5764.56005859375
2017-10-27,5871.0400390625,5654.7998046875,5764.56005859375,5726.60986328125,305611140,5726.60986328125
2017-10-28,6295.43017578125,5679.3701171875,5726.60986328125,6147.52001953125,966990808,6147.52001953125
2017-10-30,6226.18017578125,6018.97021484375,6147.7001953125,6124.27978515625,481600502,6124.27978515625
2017-10-31,6467.2001953125,6090.830078125,6124.27978515625,6451.240234375,637838767,6451.240234375
2017-11-01,6738.740234375,6355.0,6449.10009765625,6737.77978515625,869798619,6737.77978515625
2017-11-02,7339.91015625,6737.77001953125,6737.77978515625,7024.81005859375,1663170039,7024.81005859375
2017-11-03,7445.6201171875,6938.93017578125,7024.81005859375,7152.1201171875,1120978013,7152.1201171875
2017-11-04,7492.240234375,6957.83984375,7146.97998046875,7363.7998046875,773371754,7363.7998046875
2017-11-05,7599.43994140625,7284.330078125,7363.7998046875,7389.5498046875,789287755,7389.5498046875
2017-11-06,7429.7001953125,6934.72998046875,7389.5498046875,6959.22998046875,1148125488,6959.22998046875
2017-11-07,7222.3701171875,6957.7998046875,6959.27001953125,7102.75,716798409,7102.75
2017-11-08,7869.10009765625,7026.97021484375,7102.22998046875,7444.35986328125,1632547465,7444.35986328125
2017-11-09,7457.1201171875,7040.830078125,7444.35986328125,7129.58984375,915963933,7129.58984375
2017-11-10,7318.97021484375,6406.0498046875,7129.58984375,6565.7998046875,1513421266,6565.7998046875
2017-11-11,6821.5,6197.8701171875,6565.7998046875,6339.85986328125,878096915,6339.85986328125
2017-11-12,6490.52978515625,5493.64013671875,6339.8701171875,5878.1298828125,1629165385,5878.1298828125
2017-11-13,6760.14990234375,5828.33984375,5878.08984375,6522.4501953125,1135256036,6522.4501953125
2017-11-14,6728.58984375,6419.18017578125,6522.4501953125,6597.06005859375,634604991,6597.06005859375
2017-11-15,7330.06005859375,6596.93994140625,6597.06005859375,7283.22021484375,922959468,7283.22021484375
2017-11-16,7964.64013671875,7119.169921875,7283.02001953125,7853.68017578125,1010130763,7853.68017578125
2017-11-17,8000.18994140625,7534.7001953125,7853.68017578125,7699.9501953125,917599923,7699.9501953125
2017-11-18,7857.52001953125,7458.89990234375,7699.9501953125,7780.91015625,571121111,7780.91015625
2017-11-19,8100.8701171875,7675.41015625,7781.02001953125,8042.64013671875,541391321,8042.64013671875
2017-11-20,8294.1201171875,7947.27978515625,8042.64013671875,8244.6904296875,617354329,8244.6904296875
2017-11-21,8368.3603515625,7819.06005859375,8245.8701171875,8099.97021484375,938345413,8099.97021484375
2017-11-22,8304.3701171875,8091.6298828125,8099.919921875,8234.5498046875,539697375,8234.5498046875
2017-11-23,8266.5498046875,8012.35009765625,8234.5,8013.41015625,555465146,8013.41015625
2017-11-24,8332.9404296875,7900.169921875,8013.3798828125,8200.7998046875,595710405,8200.7998046875
2017-11-25,8761.98046875,8153.7001953125,8203.4501953125,8754.6904296875,718483679,8754.6904296875
2017-11-26,9474.6201171875,8746.5595703125,8754.6201171875,9318.419921875,782499976,9318.419921875
2017-11-27,9733.6103515625,9316.83984375,9318.419921875,9733.2001953125,1025175619,9733.2001953125
2017-11-28,9969.580078125,9638.2001953125,9732.6298828125,9906.0400390625,865328615,9906.0400390625
2017-11-29,11417.83984375,8938.7001953125,9906.0400390625,9837.8603515625,2418792360,9837.8603515625
2017-11-30,10689.0595703125,9023.76953125,9848.0498046875,9946.759765625,1836210107,9946.759765625
2017-12-01,10942.7998046875,9420.9296875,9947.080078125,10861.4697265625,1353669597,10861.4697265625
2017-12-02,11175.23046875,10715.5498046875,10861.4697265625,10912.73046875,950474241,10912.73046875
2017-12-03,11851.08984375,10578.4296875,10912.7197265625,11246.2099609375,1380012064,11246.2099609375
2017-12-04,11624.6298828125,10917.8095703125,11244.2001953125,11623.91015625,1057859226,11623.91015625
2017-12-05,11901.8701171875,11486.1298828125,11624.3701171875,11667.1298828125,1048839303,11667.1298828125
2017-12-06,13843.2001953125,11661.759765625,11667.1298828125,13749.5703125,2437037791,13749.5703125
2017-12-07,16879.259765625,13401.6103515625,13750.08984375,16850.310546875,4510225316,16850.310546875
2017-12-08,17294.849609375,13906.099609375,16867.98046875,16047.6103515625,4546014731,16047.6103515625
2017-12-09,16313.1796875,13151.4697265625,16048.1796875,14843.419921875,2699876215,14843.419921875
2017-12-10,15783.2001953125,13031.0,14839.98046875,15059.599609375,2904037859,15059.599609375
2017-12-11,17399.1796875,15024.5595703125,15060.4501953125,16732.470703125,2634267594,16732.470703125
2017-12-12,17560.650390625,16254.5302734375,16733.2890625,17083.900390625,2246138895,17083.900390625
2017-12-13,17267.9609375,15669.8603515625,17083.900390625,16286.8203125,2576055941,16286.8203125
2017-12-14,16941.080078125,16023.6396484375,16286.8203125,16467.91015625,1773813863,16467.91015625
2017-12-15,17987.029296875,16442.19921875,16467.91015625,17604.849609375,2682351213,17604.849609375
2017-12-16,19587.69921875,17318.5390625,17594.080078125,19345.490234375,2078806368,19345.490234375
2017-12-17,19870.619140625,18750.91015625,19346.599609375,19065.7109375,2264650369,19065.7109375
2017-12-18,19221.099609375,18114.419921875,19065.7109375,18972.3203125,2597510049,18972.3203125
2017-12-19,19021.970703125,16812.80078125,18971.189453125,17523.69921875,3136709262,17523.69921875
2017-12-20,17813.599609375,15642.6904296875,17521.73046875,16461.970703125,3791752510,16461.970703125
2017-12-21,17301.830078125,14952.98046875,16461.08984375,15632.1201171875,2619295475,15632.1201171875
2017-12-22,15823.7197265625,10875.7099609375,15632.1201171875,13664.9697265625,6245731508,13664.9697265625
2017-12-23,15493.23046875,13356.0703125,13664.9697265625,14396.4599609375,2491903154,14396.4599609375
2017-12-24,14413.7197265625,12166.4501953125,14396.6298828125,13789.9501953125,2428437693,13789.9501953125
2017-12-25,14467.4296875,13010.7099609375,13789.9501953125,13833.490234375,1487888106,13833.490234375
2017-12-26,16094.669921875,13748.490234375,13830.1904296875,15756.5595703125,2198577125,15756.5595703125
2017-12-27,16514.58984375,14534.66015625,15757.01953125,15416.6396484375,2162831128,15416.6396484375
2017-12-28,15505.509765625,13466.0703125,15416.33984375,14398.7001953125,2425912717,14398.7001953125
2017-12-29,15109.8095703125,13951.080078125,14398.4501953125,14392.5703125,1733583750,14392.5703125
